0.000000 1.000000 0.000000 1.000000 2.500000 
0.010101 0.433701 1.140861 0.214225 0.817807 
0.020202 0.492408 0.815254 0.355045 1.051249 
0.030303 0.490123 0.821327 0.352007 1.045330 
0.040404 0.489605 0.822007 0.351704 1.044672 
0.050505 0.489537 0.822237 0.351569 1.044404 
0.060606 0.489365 0.822584 0.351414 1.044099 
0.070707 0.489117 0.823085 0.351158 1.043575 
0.080808 0.488734 0.823885 0.350773 1.042806 
0.090909 0.488145 0.825089 0.350178 1.041604 
0.101010 0.487267 0.826904 0.349296 1.039828 
0.111111 0.485987 0.829539 0.348009 1.037234 
0.121212 0.484188 0.833259 0.346205 1.033602 
0.131313 0.481755 0.838298 0.343769 1.028699 
0.141414 0.478607 0.844852 0.340626 1.022375 
0.151515 0.474707 0.853012 0.336746 1.014570 
0.161616 0.470085 0.862750 0.332165 1.005365 
0.171717 0.464833 0.873905 0.326983 0.994956 
0.181818 0.459099 0.886197 0.321353 0.983658 
0.191919 0.453080 0.899233 0.315472 0.971866 
0.202020 0.447011 0.912516 0.309576 0.960050 
0.212121 0.441172 0.925437 0.303930 0.948743 
0.222222 0.435879 0.937273 0.298837 0.938548 
0.232323 0.431488 0.947190 0.294626 0.930123 
0.242424 0.428357 0.954322 0.291629 0.924131 
0.252525 0.426782 0.957947 0.290116 0.921110 
0.262626 0.426874 0.957772 0.290188 0.921263 
0.272727 0.428450 0.954217 0.291671 0.924237 
0.282828 0.430998 0.948467 0.294084 0.929072 
0.292929 0.433830 0.942113 0.296771 0.934455 
0.303030 0.436335 0.936541 0.299144 0.939216 
0.313131 0.438185 0.932473 0.300886 0.942718 
0.323232 0.439360 0.929942 0.301975 0.944916 
0.333333 0.440022 0.928577 0.302564 0.946116 
0.343434 0.440372 0.927928 0.302845 0.946703 
0.353535 0.440566 0.927648 0.302966 0.946974 
0.363636 0.440695 0.927532 0.303016 0.947108 
0.373737 0.440801 0.927480 0.303039 0.947190 
0.383838 0.440895 0.927451 0.303052 0.947251 
0.393939 0.440969 0.927431 0.303061 0.947297 
0.404040 0.440995 0.927416 0.303067 0.947319 
0.414141 0.440923 0.927405 0.303073 0.947296 
0.424242 0.440668 0.927396 0.303077 0.947194 
0.434343 0.440105 0.927390 0.303081 0.946958 
0.444444 0.439055 0.927385 0.303084 0.946512 
0.454545 0.437286 0.927382 0.303086 0.945756 
0.464646 0.434515 0.927379 0.303088 0.944569 
0.474747 0.430434 0.927378 0.303090 0.942818 
0.484848 0.424743 0.927377 0.303092 0.940375 
0.494949 0.417205 0.927377 0.303094 0.937138 
0.505051 0.407695 0.927378 0.303095 0.933053 
0.515152 0.396255 0.927379 0.303097 0.928137 
0.525253 0.383122 0.927380 0.303098 0.922495 
0.535354 0.368727 0.927382 0.303100 0.916309 
0.545455 0.353658 0.927385 0.303101 0.909834 
0.555556 0.338592 0.927388 0.303103 0.903360 
0.565657 0.324202 0.927391 0.303105 0.897178 
0.575758 0.311078 0.927395 0.303106 0.891539 
0.585859 0.299648 0.927399 0.303108 0.886630 
0.595960 0.290147 0.927404 0.303110 0.882550 
0.606061 0.282612 0.927409 0.303112 0.879315 
0.616162 0.276912 0.927415 0.303114 0.876871 
0.626263 0.272803 0.927421 0.303116 0.875111 
0.636364 0.269982 0.927427 0.303119 0.873905 
0.646465 0.268139 0.927435 0.303121 0.873121 
0.656566 0.266995 0.927443 0.303124 0.872637 
0.666667 0.266321 0.927451 0.303127 0.872357 
0.676768 0.265946 0.927460 0.303130 0.872205 
0.686869 0.265748 0.927469 0.303133 0.872130 
0.696970 0.265651 0.927480 0.303136 0.872100 
0.707071 0.265607 0.927490 0.303140 0.872093 
0.717172 0.265589 0.927502 0.303144 0.872097 
0.727273 0.265583 0.927512 0.303148 0.872108 
0.737374 0.265582 0.927527 0.303151 0.872119 
0.747475 0.265585 0.927535 0.303157 0.872136 
0.757576 0.265587 0.927548 0.303160 0.872147 
0.767677 0.265584 0.927545 0.303155 0.872134 
0.777778 0.265534 0.927267 0.303075 0.871844 
0.787879 0.264804 0.923864 0.301909 0.867781 
0.797980 0.256786 0.884961 0.289172 0.823482 
0.808081 0.212815 0.648426 0.221197 0.597732 
0.818182 0.148993 0.201326 0.129559 0.326916 
0.828283 0.127546 0.021562 0.102885 0.257243 
0.838384 0.125196 0.001660 0.100220 0.250550 
0.848485 0.125015 0.000123 0.100016 0.250041 
0.858586 0.125001 0.000009 0.100001 0.250003 
0.868687 0.125000 0.000001 0.100000 0.250000 
0.878788 0.125000 0.000000 0.100000 0.250000 
0.888889 0.125000 0.000000 0.100000 0.250000 
0.898990 0.125000 0.000000 0.100000 0.250000 
0.909091 0.125000 0.000000 0.100000 0.250000 
0.919192 0.125000 0.000000 0.100000 0.250000 
0.929293 0.125000 0.000000 0.100000 0.250000 
0.939394 0.125000 0.000000 0.100000 0.250000 
0.949495 0.125000 0.000000 0.100000 0.250000 
0.959596 0.125000 0.000000 0.100000 0.250000 
0.969697 0.125000 0.000000 0.100000 0.250000 
0.979798 0.125000 0.000000 0.100000 0.250000 
0.989899 0.125000 0.000000 0.100000 0.250000 
1.000000 0.125000 0.000000 0.100000 0.250000 
